service_id,sunday,monday,tuesday,wednesday,thursday,friday,saturday,start_date,end_date
28252,1,1,1,1,1,0,0,20260423,20260519
28253,0,0,0,0,0,1,0,20260423,20260519
28254,0,0,0,0,0,1,0,20260419,20260421
28255,1,1,1,1,1,1,0,20260419,20260421
28256,1,0,0,0,0,0,0,20260423,20260519
28257,1,0,0,0,0,0,0,20260419,20260421
28258,1,1,1,1,1,1,0,20260423,20260519
28259,1,1,1,1,1,0,0,20260419,20260421
28260,0,0,0,0,0,0,1,20260419,20260421
28261,0,0,0,0,0,0,1,20260423,20260519
28262,0,0,0,0,0,0,1,20260419,20260421
28263,1,0,0,0,0,0,0,20260423,20260519
28264,1,1,1,1,1,0,0,20260423,20260519
28265,1,0,0,0,0,1,0,20260423,20260519
28266,1,1,1,1,1,0,1,20260423,20260519
28267,0,0,0,0,0,1,0,20260419,20260421
28268,1,0,0,0,0,0,0,20260419,20260421
28269,0,0,0,0,0,0,1,20260423,20260519
28270,0,0,0,0,0,1,0,20260423,20260519
28271,1,1,1,1,1,1,0,20260419,20260421
28272,1,1,1,1,1,1,0,20260423,20260519
28273,1,1,1,1,1,0,0,20260419,20260421
28274,1,0,0,0,0,1,0,20260419,20260421
28275,1,1,1,1,1,0,1,20260419,20260421
28276,0,0,0,0,0,1,0,20260423,20260519
28277,1,1,1,1,1,1,0,20260423,20260519
28278,1,1,1,1,1,0,0,20260423,20260519
28279,1,1,1,1,1,0,0,20260419,20260421
28280,1,1,1,1,1,1,0,20260419,20260421
28281,0,0,0,0,0,1,0,20260419,20260421
28282,1,1,1,1,1,0,0,20260423,20260519
28283,1,1,1,1,1,0,0,20260419,20260421
28284,0,1,1,1,1,1,0,20260423,20260519
28285,0,0,0,0,0,0,1,20260423,20260519
28286,0,1,1,1,1,1,0,20260419,20260421
28287,0,0,0,0,0,0,1,20260419,20260421
28288,1,1,1,1,1,1,0,20260423,20260519
28289,1,0,0,0,0,0,0,20260423,20260519
28290,1,0,0,0,0,0,0,20260419,20260421
28291,1,1,1,1,1,1,0,20260419,20260421
28292,0,0,0,0,0,1,0,20260423,20260519
28293,0,0,0,0,0,1,0,20260419,20260421
28294,1,1,1,1,1,1,0,20260423,20260519
28295,1,1,1,1,1,0,1,20260419,20260421
28296,0,0,0,0,0,1,0,20260423,20260519
28297,1,1,1,1,1,1,0,20260419,20260421
28298,1,1,1,1,1,0,1,20260423,20260519
28299,0,0,0,0,0,0,1,20260419,20260421
28300,1,1,1,1,1,0,0,20260423,20260519
28301,1,1,1,1,1,0,0,20260419,20260421
28302,0,0,0,0,0,0,1,20260423,20260519
28303,0,0,0,0,0,1,0,20260419,20260421
28304,1,1,1,1,1,0,0,20260419,20260519
28305,0,0,0,0,0,1,0,20260419,20260519
28306,1,1,1,1,1,1,0,20260419,20260519
28307,1,1,1,1,1,0,0,20260419,20260519
28308,0,0,0,0,0,1,0,20260419,20260519
28309,1,1,1,1,1,1,0,20260419,20260519
28310,1,1,1,1,1,1,0,20260419,20260519
28311,1,1,1,1,1,0,0,20260419,20260519
28312,0,0,0,0,0,1,0,20260419,20260519
28313,1,1,1,1,1,0,0,20260419,20260519
28314,1,1,1,1,1,0,0,20260419,20260519
28315,0,0,0,0,0,1,0,20260419,20260519
28316,1,1,1,1,1,0,0,20260419,20260519
28317,0,0,0,0,0,1,0,20260419,20260519
28318,1,1,1,1,1,0,0,20260419,20260519
28319,1,1,1,1,1,1,0,20260419,20260519
28320,1,1,1,1,1,0,0,20260419,20260519
28321,0,0,0,0,0,1,0,20260419,20260519
28322,1,1,1,1,1,0,0,20260419,20260519
28323,1,1,1,1,1,0,0,20260419,20260519
28324,1,1,1,1,1,1,0,20260419,20260519
28325,0,0,0,0,0,1,0,20260419,20260519
28326,1,1,1,1,1,0,0,20260419,20260519
28327,1,1,1,1,1,0,0,20260419,20260519
28328,0,0,0,0,0,1,0,20260419,20260519
28329,1,1,1,1,1,0,0,20260419,20260519
28330,1,1,1,1,1,1,0,20260419,20260519
28331,1,1,1,1,1,0,0,20260419,20260519
28332,1,1,1,1,1,0,0,20260419,20260519
28333,0,0,0,0,0,1,0,20260419,20260519
28334,1,1,1,1,1,0,0,20260419,20260519
28335,1,1,1,1,1,1,0,20260419,20260519
28336,0,0,0,0,0,1,0,20260419,20260519
28337,1,1,1,1,1,0,0,20260419,20260519
28338,0,0,0,0,0,0,1,20260419,20260519
28339,1,1,1,1,1,1,0,20260419,20260519
28340,1,1,1,1,1,0,0,20260419,20260519
28341,0,0,0,0,0,1,0,20260419,20260519
28342,1,1,1,1,1,1,0,20260419,20260519
28343,0,0,0,0,0,0,1,20260419,20260519
28344,1,1,1,1,1,1,0,20260419,20260519
28345,1,1,1,1,1,0,0,20260419,20260519
28346,0,0,0,0,0,1,0,20260419,20260519
28347,1,1,1,1,1,0,0,20260419,20260519
28348,0,0,0,0,0,1,0,20260419,20260519
28349,1,1,1,1,1,1,0,20260419,20260519
28350,0,0,0,0,0,1,0,20260419,20260519
28351,0,0,0,0,0,0,1,20260419,20260519
28352,1,1,1,1,1,1,0,20260419,20260519
28353,1,1,1,1,1,0,0,20260419,20260519
28354,0,0,0,0,0,1,0,20260419,20260519
28355,1,1,1,1,1,1,0,20260419,20260519
28356,0,0,0,0,0,0,1,20260419,20260519
28357,1,1,1,1,1,0,0,20260419,20260519
28358,1,1,1,1,1,0,0,20260419,20260519
28359,1,1,1,1,1,1,0,20260419,20260519
28360,0,0,0,0,0,1,0,20260419,20260519
28361,1,1,1,1,1,1,0,20260419,20260519
28362,1,1,1,1,1,0,0,20260419,20260519
28363,0,0,0,0,0,1,0,20260419,20260519
28364,1,1,1,1,1,1,0,20260419,20260519
28365,1,1,1,1,1,0,0,20260419,20260519
28366,1,1,1,1,1,0,0,20260419,20260519
28367,0,0,0,0,0,0,1,20260419,20260519
28368,0,0,0,0,0,1,0,20260419,20260519
28369,1,1,1,1,1,0,0,20260419,20260519
28370,0,0,0,0,0,1,0,20260419,20260519
28371,1,1,1,1,1,1,0,20260419,20260519
28372,1,1,1,1,1,1,0,20260419,20260519
28373,0,0,0,0,0,0,1,20260419,20260519
28374,1,1,1,1,1,0,0,20260419,20260519
28375,1,1,1,1,1,1,0,20260419,20260519
28376,0,0,0,0,0,1,0,20260419,20260519
28377,0,1,1,1,1,1,0,20260419,20260519
28378,1,1,1,1,1,0,0,20260419,20260519
28379,0,1,1,1,1,1,0,20260419,20260519
28380,1,1,1,1,1,0,0,20260419,20260519
28381,1,1,1,1,1,1,0,20260419,20260519
28382,0,0,0,0,0,1,0,20260419,20260519
28383,0,0,0,0,0,1,0,20260419,20260519
28384,1,1,1,1,1,1,0,20260419,20260519
28385,1,1,1,1,1,0,0,20260419,20260519
28386,1,1,1,1,1,1,0,20260419,20260423
28387,1,1,1,1,1,0,0,20260419,20260423
28388,1,1,1,1,1,1,0,20260424,20260519
28389,0,0,0,0,0,1,0,20260419,20260423
28390,1,1,1,1,1,0,0,20260424,20260519
28391,0,0,0,0,0,1,0,20260424,20260519
28392,0,0,0,0,0,1,0,20260419,20260519
28393,1,1,1,1,1,0,0,20260419,20260519
28394,1,1,1,1,1,0,0,20260429,20260519
28395,1,1,1,1,1,1,0,20260419,20260428
28396,1,1,1,1,1,0,0,20260419,20260428
28397,1,1,1,1,1,1,0,20260429,20260519
28398,1,1,1,1,1,1,0,20260419,20260519
28399,1,1,1,1,1,0,0,20260419,20260519
28400,1,1,1,1,1,1,0,20260419,20260519
28401,0,0,0,0,0,1,0,20260419,20260519
28402,1,1,1,1,1,0,0,20260419,20260519
28403,0,0,0,0,0,1,0,20260419,20260519
28404,1,1,1,1,1,0,0,20260419,20260519
28405,1,1,1,1,1,1,0,20260419,20260519
28406,0,0,0,0,0,1,0,20260419,20260519
28407,0,0,0,0,0,0,1,20260419,20260519
28408,1,1,1,1,1,0,0,20260419,20260519
28409,0,0,0,0,0,0,1,20260419,20260519
28410,1,1,1,1,1,0,0,20260419,20260519
28411,0,0,0,0,0,1,0,20260419,20260519
28412,1,1,1,1,1,1,0,20260419,20260519
28413,1,1,1,1,1,0,0,20260419,20260519
28414,1,1,1,1,1,0,0,20260419,20260519
28415,0,0,0,0,0,1,0,20260419,20260519
28416,0,0,0,0,0,1,0,20260419,20260519
28417,1,1,1,1,1,0,0,20260419,20260519
28418,1,1,1,1,1,0,1,20260419,20260519
28419,1,1,1,1,1,0,0,20260419,20260519
28420,0,0,0,0,0,1,0,20260419,20260519
28421,1,1,1,1,1,0,0,20260419,20260519
28422,1,1,1,1,1,1,0,20260419,20260519
28423,0,0,0,0,0,0,1,20260419,20260519
28424,0,0,0,0,0,1,0,20260421,20260519
28425,1,1,1,1,1,1,0,20260421,20260519
28426,1,1,1,1,1,0,0,20260421,20260519
28427,1,1,1,1,1,0,0,20260421,20260519
28428,1,1,1,1,1,1,0,20260421,20260519
28429,0,0,0,0,0,1,0,20260421,20260519
28430,1,1,1,1,1,1,0,20260419,20260519
28431,0,0,0,0,0,0,1,20260419,20260519
28432,1,1,1,1,1,0,0,20260419,20260519
28433,0,0,0,0,0,1,0,20260419,20260519
28434,1,1,1,1,1,0,0,20260419,20260519
28435,1,1,1,1,1,1,0,20260419,20260519
28436,0,0,0,0,0,0,1,20260419,20260519
28437,0,0,0,0,0,1,0,20260419,20260519
28438,0,0,0,0,0,1,0,20260419,20260519
28439,1,1,1,1,1,0,0,20260419,20260519
28440,1,1,1,1,1,0,0,20260419,20260519
28441,0,0,0,0,0,1,0,20260419,20260519
28442,1,1,1,1,1,1,0,20260422,20260519
28443,0,1,1,1,1,1,0,20260421,20260519
28444,1,1,1,1,1,0,0,20260421,20260519
28445,1,1,1,1,1,0,0,20260421,20260519
28446,1,1,1,1,1,1,0,20260422,20260519
28447,0,0,0,0,0,1,0,20260422,20260519
28448,1,1,1,1,1,0,0,20260422,20260519
28449,0,0,0,0,0,1,0,20260421,20260519
28450,1,1,1,1,1,0,0,20260421,20260519
28451,0,0,0,0,0,1,0,20260421,20260519
28452,1,1,1,1,1,0,0,20260421,20260519
28453,1,1,1,1,1,1,0,20260421,20260519
28454,0,0,0,0,0,1,0,20260422,20260519
28455,1,1,1,1,1,0,0,20260422,20260519
28456,1,1,1,1,1,0,0,20260419,20260519
28457,1,1,1,1,1,1,0,20260419,20260519
28458,1,1,1,1,1,0,0,20260422,20260519
28459,0,0,0,0,0,1,0,20260422,20260519
28460,1,1,1,1,1,1,0,20260422,20260519
28461,1,1,1,1,1,1,0,20260422,20260519
28462,1,1,1,1,1,1,0,20260422,20260519
28463,1,1,1,1,1,1,0,20260422,20260519
28464,1,1,1,1,1,1,0,20260422,20260519
28465,1,1,1,1,1,0,0,20260422,20260519
28466,0,0,0,0,0,1,0,20260422,20260519
28467,1,1,1,1,1,1,0,20260422,20260519
28468,1,1,1,1,1,1,0,20260422,20260519
28469,1,1,1,1,1,0,0,20260422,20260519
28470,0,0,0,0,0,1,0,20260422,20260519
28471,0,0,0,0,0,1,0,20260422,20260519
28472,1,1,1,1,1,0,0,20260422,20260519
28473,0,0,0,0,0,1,0,20260422,20260519
28474,1,1,1,1,1,0,0,20260422,20260519
28475,1,1,1,1,1,0,0,20260421,20260519
28476,0,0,0,0,0,0,1,20260421,20260519
28477,1,1,1,1,1,1,0,20260421,20260519
28478,0,0,0,0,0,1,0,20260421,20260519
28479,0,0,0,0,0,1,0,20260421,20260519
28480,1,1,1,1,1,0,0,20260421,20260519
28481,0,0,0,0,0,1,0,20260421,20260519
28482,1,1,1,1,1,1,0,20260421,20260519
28483,1,1,1,1,1,0,0,20260421,20260519
28484,0,0,0,0,0,0,1,20260421,20260519
28485,1,1,1,1,1,0,0,20260421,20260519
28486,0,0,0,0,0,1,0,20260421,20260519
28487,1,1,1,1,1,1,0,20260422,20260519
28488,1,1,1,1,1,0,0,20260422,20260519
28489,0,0,0,0,0,1,0,20260422,20260519
28490,1,1,1,1,1,1,0,20260422,20260519
28491,0,0,0,0,0,1,0,20260422,20260519
28492,1,1,1,1,1,0,0,20260422,20260519
28493,1,1,1,1,1,0,0,20260419,20260519
28494,0,0,0,0,0,1,0,20260419,20260519
28495,0,0,0,0,0,1,0,20260419,20260519
28496,1,1,1,1,1,0,0,20260419,20260519
28497,0,0,0,0,0,1,0,20260422,20260519
28498,1,1,1,1,1,0,0,20260422,20260519
28499,1,1,1,1,1,1,0,20260422,20260519
28500,1,1,1,1,1,1,0,20260422,20260519
28501,1,1,1,1,1,0,0,20260422,20260519
28502,0,0,0,0,0,1,0,20260422,20260519
28503,1,1,1,1,1,1,0,20260421,20260519
28504,1,1,1,1,1,0,0,20260421,20260519
28505,0,0,0,0,0,1,0,20260422,20260519
28506,1,1,1,1,1,0,0,20260422,20260519
28507,1,1,1,1,1,1,0,20260422,20260519
28508,0,0,0,0,0,1,0,20260419,20260519
28509,1,1,1,1,1,0,0,20260419,20260519
28510,0,0,0,0,0,1,0,20260419,20260519
28511,1,1,1,1,1,0,0,20260419,20260519
28512,1,1,1,1,1,0,0,20260419,20260519
28513,1,1,1,1,1,1,0,20260419,20260519
28514,0,0,0,0,0,1,0,20260419,20260519
28515,1,1,1,1,1,0,1,20260419,20260519
28516,0,0,0,0,0,0,1,20260419,20260519
28517,0,0,0,0,0,1,0,20260419,20260519
28518,1,1,1,1,1,0,0,20260419,20260519
28519,1,1,1,1,1,0,0,20260419,20260519
28520,1,0,0,0,0,0,0,20260419,20260519
28521,1,1,1,1,1,0,1,20260419,20260519
28522,0,0,0,0,0,1,0,20260419,20260519
28523,0,0,0,0,0,0,1,20260419,20260519
28524,1,1,1,1,1,0,0,20260419,20260519
28525,0,0,0,0,0,1,0,20260419,20260519
28526,1,1,1,1,1,1,0,20260421,20260519
28527,0,0,0,0,0,1,0,20260421,20260519
28528,1,1,1,1,1,0,0,20260421,20260519
28529,0,0,0,0,0,1,0,20260419,20260519
28530,1,0,0,0,0,0,0,20260419,20260519
28531,1,1,1,1,1,0,1,20260419,20260519
28532,1,1,1,1,1,0,0,20260419,20260519
28533,0,0,0,0,0,1,0,20260419,20260519
28534,1,1,1,1,1,0,0,20260419,20260519
28535,1,1,1,1,1,1,0,20260419,20260519
28536,1,1,1,1,1,0,1,20260419,20260519
28537,0,0,0,0,0,1,0,20260419,20260519
28538,1,1,1,1,1,0,0,20260419,20260519
28539,1,1,1,1,1,0,0,20260419,20260519
28540,0,0,0,0,0,1,0,20260419,20260519
28541,1,1,1,1,1,1,0,20260419,20260519
28542,1,1,1,1,1,0,0,20260422,20260519
28543,0,0,0,0,0,1,0,20260422,20260519
28544,1,1,1,1,1,0,0,20260419,20260519
28545,1,1,1,1,1,1,0,20260419,20260519
28546,0,0,0,0,0,1,0,20260419,20260519
28547,1,1,1,1,1,0,0,20260419,20260519
28548,0,0,0,0,0,1,0,20260422,20260519
28549,1,1,1,1,1,0,0,20260422,20260519
28550,1,1,1,1,1,0,0,20260422,20260519
28551,0,0,0,0,0,1,0,20260422,20260519
28552,1,1,1,1,1,0,0,20260422,20260519
28553,0,0,0,0,0,1,0,20260422,20260519
28554,1,1,1,1,1,1,0,20260422,20260519
28555,0,0,0,0,0,1,0,20260422,20260519
28556,1,1,1,1,1,0,0,20260422,20260519
28557,0,0,0,0,0,1,0,20260422,20260519
28558,1,1,1,1,1,0,0,20260422,20260519
28559,1,1,1,1,1,1,0,20260422,20260519
28560,1,1,1,1,1,0,0,20260422,20260519
28561,0,0,0,0,0,1,0,20260422,20260519
28562,1,1,1,1,1,0,0,20260422,20260519
28563,0,0,0,0,0,1,0,20260422,20260519
28564,0,0,0,0,0,1,0,20260421,20260519
28565,1,1,1,1,1,0,0,20260421,20260519
28566,1,1,1,1,1,0,0,20260421,20260519
28567,1,1,1,1,1,1,0,20260421,20260519
28568,0,0,0,0,0,1,0,20260421,20260519
28569,1,1,1,1,1,0,0,20260421,20260519
28570,1,1,1,1,1,1,0,20260421,20260519
28571,0,0,0,0,0,1,0,20260421,20260519
28572,1,1,1,1,1,0,0,20260421,20260519
28573,1,1,1,1,1,1,0,20260422,20260519
28574,0,0,0,0,0,1,0,20260422,20260519
28575,1,1,1,1,1,0,0,20260422,20260519
28576,1,1,1,1,1,1,0,20260422,20260519
28577,0,0,0,0,0,1,0,20260422,20260519
28578,1,1,1,1,1,0,0,20260422,20260519
28579,1,1,1,1,1,1,0,20260422,20260519
28580,0,0,0,0,0,1,0,20260422,20260519
28581,1,1,1,1,1,0,0,20260422,20260519
28582,1,1,1,1,1,1,0,20260422,20260519
28583,1,1,1,1,1,1,0,20260422,20260519
28584,1,1,1,1,1,0,0,20260422,20260519
28585,0,0,0,0,0,1,0,20260422,20260519
28586,0,0,0,0,0,1,0,20260422,20260519
28587,1,1,1,1,1,0,0,20260422,20260519
28588,1,1,1,1,1,0,0,20260421,20260519
28589,1,1,1,1,1,0,0,20260421,20260519
28590,0,0,0,0,0,1,0,20260421,20260519
28591,1,1,1,1,1,1,0,20260422,20260519
28592,1,1,1,1,1,0,0,20260421,20260519
28593,1,1,1,1,1,1,0,20260421,20260519
28594,0,0,0,0,0,1,0,20260421,20260519
28595,1,1,1,1,1,1,0,20260419,20260519
28596,1,1,1,1,1,0,0,20260419,20260519
28597,0,0,0,0,0,1,0,20260419,20260519
28598,1,1,1,1,1,0,0,20260419,20260519
28599,0,0,0,0,0,1,0,20260419,20260519
28600,1,1,1,1,1,1,0,20260419,20260519
28601,0,0,0,0,0,1,0,20260422,20260519
28602,1,1,1,1,1,0,0,20260422,20260519
28603,1,1,1,1,1,0,0,20260421,20260519
28604,0,0,0,0,0,1,0,20260421,20260519
28605,0,0,0,0,0,1,0,20260421,20260519
28606,1,1,1,1,1,0,0,20260421,20260519
28607,1,1,1,1,1,1,0,20260421,20260519
28608,1,1,1,1,1,1,0,20260421,20260519
28609,0,0,0,0,0,1,0,20260421,20260519
28610,1,1,1,1,1,0,0,20260421,20260519
28611,0,0,0,0,0,1,0,20260421,20260519
28612,1,1,1,1,1,1,0,20260421,20260519
28613,1,1,1,1,1,0,0,20260421,20260519
28614,1,1,1,1,1,0,0,20260421,20260519
28615,1,1,1,1,1,0,0,20260421,20260519
28616,1,1,1,1,1,0,0,20260421,20260519
28617,0,0,0,0,0,1,0,20260421,20260519
28618,1,1,1,1,1,0,0,20260421,20260519
28619,1,1,1,1,1,0,0,20260421,20260519
28620,0,0,0,0,0,1,0,20260421,20260519
28621,1,1,1,1,1,0,0,20260419,20260519
28622,0,0,0,0,0,0,1,20260419,20260519
28623,1,1,1,1,1,1,0,20260419,20260519
28624,0,0,0,0,0,1,0,20260419,20260519
28625,1,1,1,1,1,0,1,20260419,20260519
28626,1,1,1,1,1,0,0,20260419,20260519
28627,0,0,0,0,0,0,1,20260419,20260519
28628,0,0,0,0,0,1,0,20260419,20260519
28629,0,0,0,0,0,1,0,20260421,20260519
28630,1,1,1,1,1,0,0,20260421,20260519
28631,1,1,1,1,1,1,0,20260421,20260519
28632,1,1,1,1,1,0,0,20260421,20260519
28633,0,0,0,0,0,1,0,20260421,20260519
28634,1,1,1,1,1,1,0,20260421,20260519
28635,0,0,0,0,0,1,0,20260419,20260519
28636,1,1,1,1,1,0,0,20260419,20260519
28637,0,0,0,0,0,0,1,20260419,20260519
28638,1,1,1,1,1,0,1,20260419,20260519
28639,1,1,1,1,1,1,0,20260419,20260519
28640,1,1,1,1,1,0,0,20260419,20260519
28641,0,0,0,0,0,1,0,20260419,20260519
28642,1,1,1,1,1,0,1,20260419,20260519
28643,0,0,0,0,0,0,1,20260419,20260519
28644,0,1,0,0,0,0,0,20260420,20260420
28645,0,1,0,0,0,0,0,20260420,20260420
28646,0,1,0,0,0,0,0,20260420,20260420
28647,0,1,0,0,0,0,0,20260420,20260420
28648,0,1,0,0,0,0,0,20260420,20260420
28649,0,1,0,0,0,0,0,20260420,20260420
28650,0,0,1,0,0,0,0,20260421,20260421
28651,0,0,1,0,0,0,0,20260421,20260421
28652,0,0,1,0,0,0,0,20260421,20260421
28653,0,0,1,0,0,0,0,20260421,20260421
28654,0,0,1,0,0,0,0,20260421,20260421
28655,0,0,1,0,0,0,0,20260421,20260421
28656,0,0,0,1,0,0,0,20260422,20260422
28657,0,0,0,1,0,0,0,20260422,20260422
28658,0,0,0,1,0,0,0,20260422,20260422
28659,0,0,0,1,0,0,0,20260422,20260422
28660,0,0,0,1,0,0,0,20260422,20260422
28661,0,0,0,1,0,0,0,20260422,20260422
28662,1,0,0,0,0,0,0,20260423,20260519
28663,0,0,0,0,0,0,1,20260423,20260519
28664,1,1,1,1,1,0,0,20260423,20260519
28665,0,0,0,0,0,1,0,20260423,20260519
28666,0,1,1,1,1,1,0,20260423,20260519
28667,1,1,1,1,1,1,0,20260423,20260519
28668,0,0,0,0,0,1,0,20260423,20260519
28669,1,1,1,1,1,0,0,20260423,20260519
28670,1,1,1,1,1,1,0,20260419,20260519
28671,1,1,1,1,1,1,1,20260419,20260519
28672,0,1,1,1,1,1,1,20260419,20260519
28673,1,0,0,0,0,0,0,20260419,20260519
28674,0,1,1,1,1,1,0,20260419,20260519
28675,0,0,0,0,0,0,1,20260419,20260519
28676,1,0,0,0,0,0,1,20260419,20260519
28677,1,1,1,1,1,1,0,20260419,20260519
28678,1,1,1,1,1,1,1,20260419,20260519
28679,0,1,1,1,1,1,1,20260419,20260519
28680,1,0,0,0,0,0,0,20260419,20260519
28681,0,0,0,0,0,0,1,20260419,20260519
28682,0,1,1,1,1,1,0,20260419,20260519
28683,0,0,0,0,0,0,1,20260419,20260519
28684,1,0,0,0,0,0,0,20260419,20260519
28685,0,1,1,1,1,0,0,20260419,20260519
28686,1,1,1,1,1,1,1,20260419,20260519
28687,0,0,0,0,0,1,0,20260419,20260519
28688,0,1,1,1,1,1,0,20260419,20260519
28689,1,1,1,1,1,1,0,20260419,20260519
28690,0,1,1,1,1,1,1,20260419,20260519
28691,1,0,0,0,0,0,1,20260419,20260519
28692,0,1,1,1,1,1,1,20260423,20260519
28693,0,1,1,1,1,1,1,20260419,20260421
28694,0,1,1,1,1,1,1,20260419,20260421
28695,0,1,1,1,1,1,1,20260423,20260519
28696,0,1,1,1,1,1,1,20260419,20260519
28697,1,1,1,1,1,1,0,20260419,20260519
28698,1,0,0,0,0,0,0,20260419,20260519
28699,0,0,0,0,0,1,0,20260419,20260519
28700,1,1,1,1,1,1,1,20260419,20260519
28701,0,1,1,1,1,0,1,20260419,20260519
28702,1,1,1,1,1,0,1,20260419,20260519
28703,1,1,1,1,1,0,0,20260419,20260519
28704,0,1,1,1,1,1,1,20260419,20260519
28705,1,1,1,1,1,1,1,20260419,20260519
28706,0,0,0,0,0,1,1,20260419,20260519
28707,0,1,1,1,1,0,0,20260419,20260519
28708,1,0,0,0,0,0,0,20260419,20260519
28709,1,1,1,1,1,0,0,20260419,20260519
28710,0,0,0,0,0,1,1,20260419,20260519
28711,0,1,1,1,1,1,1,20260419,20260519
28712,1,1,1,1,1,1,1,20260419,20260519
28713,0,1,1,1,1,0,0,20260419,20260519
28714,1,0,0,0,0,0,0,20260419,20260519
28715,1,0,0,0,0,0,0,20260419,20260519
28716,1,0,0,0,0,0,1,20260419,20260519
28717,0,0,0,0,0,0,1,20260419,20260519
28718,0,1,1,1,1,1,0,20260419,20260519
28719,0,1,1,1,1,0,0,20260419,20260519
28720,1,1,1,1,1,1,0,20260419,20260519
28721,1,0,0,0,0,0,0,20260419,20260519
28722,0,1,1,1,1,0,0,20260419,20260519
28723,1,1,1,1,1,1,1,20260419,20260519
28724,0,0,0,0,0,0,1,20260419,20260519
28725,0,1,1,1,1,1,0,20260419,20260519
28726,1,0,0,0,0,0,1,20260419,20260519
28727,0,1,1,1,1,0,1,20260419,20260519
28728,1,1,1,1,1,1,0,20260419,20260519
28729,0,0,0,0,0,0,1,20260423,20260519
28730,1,1,1,1,1,1,1,20260423,20260519
28731,0,0,0,0,0,1,1,20260423,20260519
28732,1,1,1,1,1,0,1,20260423,20260519
28733,0,0,0,0,0,1,0,20260423,20260519
28734,1,1,1,1,1,0,0,20260419,20260421
28735,0,0,0,0,0,0,1,20260419,20260421
28736,1,1,1,1,1,0,1,20260419,20260421
28737,0,0,0,0,0,1,0,20260419,20260421
28738,1,1,1,1,1,0,0,20260423,20260519
28739,1,1,1,1,1,1,0,20260423,20260519
28740,0,0,0,0,0,1,1,20260419,20260421
28741,1,1,1,1,1,1,1,20260419,20260421
28742,1,1,1,1,1,1,0,20260419,20260421
28743,0,0,0,0,0,0,1,20260419,20260421
28744,1,1,1,1,1,0,1,20260419,20260421
28745,1,1,1,1,1,1,0,20260419,20260421
28746,0,0,0,0,0,1,1,20260423,20260519
28747,0,0,0,0,0,1,0,20260423,20260519
28748,1,1,1,1,1,1,0,20260423,20260519
28749,1,1,1,1,1,0,0,20260419,20260421
28750,1,1,1,1,1,0,0,20260423,20260519
28751,1,1,1,1,1,1,1,20260419,20260421
28752,0,0,0,0,0,1,1,20260419,20260421
28753,0,0,0,0,0,0,1,20260423,20260519
28754,1,1,1,1,1,1,1,20260423,20260519
28755,1,1,1,1,1,0,1,20260423,20260519
28756,0,0,0,0,0,1,0,20260419,20260421
28757,1,0,0,0,0,0,1,20260423,20260519
28758,1,1,1,1,1,0,1,20260423,20260519
28759,1,0,0,0,0,0,1,20260419,20260421
28760,0,1,1,1,1,1,0,20260419,20260421
28761,1,1,1,1,1,1,1,20260423,20260519
28762,0,1,1,1,1,1,0,20260423,20260519
28763,1,1,1,1,1,0,1,20260419,20260421
28764,0,1,1,1,1,0,0,20260423,20260519
28765,0,1,1,1,1,0,0,20260419,20260421
28766,1,1,1,1,1,1,1,20260419,20260421
28767,1,0,0,0,0,0,0,20260419,20260421
28768,1,0,0,0,0,0,1,20260419,20260421
28769,1,0,0,0,0,0,0,20260423,20260519
28770,0,1,1,1,1,1,0,20260423,20260519
28771,1,1,1,1,1,1,1,20260423,20260519
28772,0,1,1,1,1,0,0,20260423,20260519
28773,0,0,0,0,0,0,1,20260419,20260421
28774,0,1,1,1,1,0,0,20260419,20260421
28775,1,0,0,0,0,0,1,20260423,20260519
28776,0,0,0,0,0,0,1,20260423,20260519
28777,1,1,1,1,1,1,1,20260419,20260421
28778,0,1,1,1,1,1,0,20260419,20260421
28779,0,0,0,0,0,0,1,20260423,20260519
28780,0,0,0,0,0,0,1,20260419,20260421
28781,0,0,0,0,0,0,1,20260423,20260519
28782,0,0,0,0,0,0,1,20260419,20260421
28783,0,1,1,1,1,1,1,20260419,20260519
28784,0,0,0,0,0,0,1,20260423,20260424
28785,1,1,1,1,1,0,0,20260419,20260420
28786,1,1,1,1,1,1,0,20260423,20260424
28787,0,0,0,0,0,0,1,20260419,20260420
28788,1,1,1,1,1,1,0,20260419,20260420
28789,1,1,1,1,1,0,0,20260423,20260424
28790,1,1,1,1,1,0,0,20260423,20260424
28791,1,1,1,1,1,1,0,20260423,20260424
28792,1,1,1,1,1,0,0,20260419,20260420
28793,0,0,0,0,0,0,1,20260419,20260420
28794,1,1,1,1,1,1,0,20260419,20260420
28795,0,0,0,0,0,0,1,20260423,20260424
28796,1,1,1,1,1,0,1,20260419,20260519
28797,0,0,0,0,0,1,0,20260421,20260519
28798,0,0,0,0,0,1,0,20260421,20260519
28799,0,0,0,0,0,0,1,20260423,20260519
28800,1,0,0,0,0,0,0,20260423,20260519
28801,1,1,1,1,1,1,1,20260419,20260420
28802,0,0,0,0,0,1,0,20260419,20260420
28803,1,1,1,1,1,0,0,20260419,20260420
28804,1,0,0,0,0,0,0,20260419,20260420
28805,1,1,1,1,1,0,0,20260423,20260519
28806,1,1,1,1,1,0,1,20260423,20260519
28807,1,1,1,1,1,1,0,20260419,20260420
28808,0,0,0,0,0,1,0,20260423,20260519
28809,1,1,1,1,1,1,1,20260423,20260519
